departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
1,158,156,1517,204,DL,19790,13487,MSP,14893,SMF,6,656,2018,7
9,1341,976,339,508,09Q,21161,11075,CMW,13303,MIA,6,619,2018,1
2,100,74,573,174,OO,20304,12519,JMS,11292,DEN,6,631,2018,2
48,2400,1853,350,2834,OH,20397,10599,BHM,11057,CLT,6,629,2018,4
20,7280,5888,4344,0,LH,19554,11760,FRA,13930,ORD,8,821,2018,12
82,9015,7806,834,9414,DL,19790,14057,PDX,12892,LAX,6,608,2019,2
2,18,12,164,138,H6,20336,11550,EMK,10551,BET,4,416,2018,4
2,336,148,57,31,XP,20207,14092,PGV,13795,OAJ,6,617,2018,3
145,14500,8342,184,5672,B6,20409,12953,LGA,10721,BOS,6,678,2018,1
81,4050,2935,192,2809,EV,20366,12266,IAH,14814,SHV,6,675,2018,12
2,12,6,42,46,2O,20443,15091,SYB,10056,A43,0,40,2018,8
1,76,0,527,103,OO,20304,14524,RIC,10693,BNA,6,673,2019,3
1,65,46,523,75,OH,20397,11278,DCA,10980,CHA,6,631,2019,7
24,6533,4410,7793,21962,UA,19977,13930,ORD,12143,HKG,6,627,2019,2
1,50,44,494,87,OO,20304,11638,FAT,14314,PVU,6,629,2018,1
1,0,0,505,82,U7,20447,10980,CHA,16091,YIP,6,635,2018,8
1,160,154,2381,412,AA,19805,10721,BOS,12889,LAS,6,614,2019,2
26,4628,4137,1694,5032,AS,19930,14747,SEA,13342,MKE,6,888,2018,7
1,60,0,639,99,AMQ,20201,11292,DEN,15376,TUS,6,620,2018,5
15,2685,2439,1703,2992,UA,19977,11292,DEN,11697,FLL,6,888,2018,1
1,9,2,86,30,KAH,20272,10559,BFI,11588,ESD,4,416,2018,12
269,38467,26994,296,12445,WN,19393,14831,SJC,10800,BUR,6,612,2019,4
4,716,674,1744,942,UA,19977,13930,ORD,12892,LAX,6,634,2018,5
