departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
20,3500,1167,393,1290,WN,19393,13487,MSP,13198,MCI,6,614,2019,10
50,0,0,1662,11085,FX,20107,13244,MEM,11884,GEG,6,626,2017,3
1,0,0,544,79,FX,20107,11986,GRR,13871,OMA,6,622,2018,9
1,50,26,888,138,AX,20237,11003,CID,15356,TTN,6,675,2018,10
9,1422,1270,1123,1537,DL,19790,11433,DTW,11292,DEN,6,656,2019,3
5,906,473,1133,705,F9,20436,11032,CUN,14492,RDU,6,694,2018,12
104,14872,11882,763,10933,WN,19393,14057,PDX,12889,LAS,6,612,2019,6
6,36,6,5,37,GV,20455,15385,TWA,15293,TOG,0,35,2016,6
13,0,0,200,990,FX,20107,11618,EWR,10721,BOS,4,416,2018,1
15,2490,2413,723,1633,UA,19977,10257,ALB,13930,ORD,6,614,2019,8
10,1319,1126,1096,1497,DL,19790,13303,MIA,12953,LGA,6,698,2018,5
1,65,0,769,111,EV,20366,12953,LGA,11977,GRB,6,631,2015,7
2,468,387,867,219,UA,19977,13930,ORD,10721,BOS,6,623,2019,9
10,1750,1513,1069,1510,WN,19393,14683,SAT,12889,LAS,6,614,2018,4
21,0,0,588,1600,FX,20107,13796,OAK,14869,SLC,6,691,2015,6
1,50,36,293,81,PT,20427,14098,PHF,10434,AVP,6,675,2018,12
68,9724,9001,1073,9294,WN,19393,13204,MCO,10257,ALB,6,612,2018,4
5,0,0,2016,1203,FX,20107,13796,OAK,10299,ANC,6,683,2018,7
16,2384,1841,860,1677,DL,19790,13487,MSP,15096,SYR,6,655,2017,10
23,0,0,160,1021,KO,20341,10926,CDV,10299,ANC,4,405,2019,12
1,6,3,29,13,H6,20336,13369,MLL,14234,PQS,0,35,2017,2
16,1120,1006,1034,2205,YX,20452,12266,IAH,13487,MSP,6,677,2018,8
1,12,2,1811,222,27Q,21652,15167,TEB,10140,ABQ,6,688,2017,3
1,76,74,137,30,YX,20452,11986,GRR,13930,ORD,6,673,2017,12
4,280,267,1437,690,G7,20500,10713,BOI,13930,ORD,6,631,2015,10
42,3191,1937,629,4255,OH,20397,14100,PHL,14685,SAV,6,638,2018,12
3,537,396,965,357,UA,19977,12266,IAH,10846,BZE,6,634,2019,7
70,0,0,94,2817,FX,20107,12363,IPL,14679,SAN,4,416,2018,8
30,4770,4107,2404,8437,AS,19930,13830,OGG,14893,SMF,6,614,2019,7
8,48,6,93,365,2O,20443,10278,ALZ,10056,A43,0,40,2019,5
91,7066,5577,597,9239,YV,20378,10599,BHM,11298,DFW,6,638,2018,2
38,1900,1352,318,2120,ZW,20046,11278,DCA,10257,ALB,6,629,2017,1
2,358,327,925,309,XP,20207,13930,ORD,12266,IAH,6,617,2016,3
1,0,0,166,42,5V,20408,13970,OTZ,13111,LUR,2,218,2019,6
15,0,0,948,1915,KAQ,20370,11193,CVG,13303,MIA,6,626,2019,10
1,0,0,1276,154,5Y,20007,13252,MEX,13303,MIA,8,819,2016,11
100,7597,6135,95,2367,9E,20363,11433,DTW,11042,CLE,6,638,2019,12
17,2431,2264,1706,3456,WN,19393,13891,ONT,13232,MDW,6,612,2017,4
49,7741,6730,373,3224,DL,19790,11193,CVG,10397,ATL,6,656,2018,10
25,1750,1444,250,1140,YX,20452,11292,DEN,11413,DRO,6,677,2018,6
8,1024,937,337,453,UA,19977,12892,LAX,14771,SFO,6,698,2016,11
21,0,0,111,776,KO,20341,12819,KTN,14256,PSG,4,405,2017,6
29,2900,2450,989,4035,B6,20409,13204,MCO,15070,SWF,6,678,2019,4
26,3900,2982,644,2631,AA,19805,10529,BDL,11057,CLT,6,694,2016,3
76,5776,5091,833,9055,9E,20363,12953,LGA,12451,JAX,6,638,2018,3
1,183,107,953,145,SY,20422,11884,GEG,12954,LGB,6,614,2019,3
1,173,86,1141,125,GL,20402,11423,DSM,13296,MHT,6,614,2016,2
123,22387,21329,1547,23457,DL,19790,10397,ATL,14843,SJU,6,622,2015,7
11,1639,1150,629,890,DL,19790,13198,MCI,11433,DTW,6,655,2018,2
1,9,8,142,56,5V,20408,11630,FAI,10076,A63,4,416,2018,6
1,69,51,296,49,OO,20304,14576,ROC,11433,DTW,6,631,2019,11
1,63,30,764,118,OH,20397,11057,CLT,14814,SHV,6,631,2018,1
53,3922,2110,338,0,PD,21226,12264,IAD,16215,YTZ,4,482,2016,1
31,3408,2966,860,3998,DL,19790,15096,SYR,13487,MSP,6,608,2016,10
1,173,75,286,40,GL,20402,10647,BKL,12945,LEX,6,614,2015,3
114,21318,18214,2176,28429,AA,19805,12889,LAS,14100,PHL,6,699,2016,1
5,630,408,2171,0,PY,19565,14030,PBM,13303,MIA,6,619,2017,1
24,1200,811,425,1712,MQ,20398,11042,CLE,12478,JFK,6,675,2015,3
31,7130,6431,1546,5766,F9,20436,11292,DEN,13204,MCO,6,699,2018,5
41,4508,4055,920,4770,DL,19790,14869,SLC,13198,MCI,6,608,2017,8
136,14959,13310,153,4478,DL,19790,11996,GSP,10397,ATL,6,608,2017,4
31,12079,10372,5451,0,SQ,19572,13744,NRT,12892,LAX,8,882,2016,1
5,0,0,407,301,5X,19917,11003,CID,14730,SDF,6,622,2017,11
1,50,17,604,90,EV,20366,12945,LEX,12953,LGA,6,629,2016,3
26,7566,5829,1773,5151,AA,19805,14107,PHX,11057,CLT,6,687,2018,1
27,3456,2950,1943,6985,UA,19977,12339,IND,14771,SFO,6,698,2016,11
1,8,0,157,47,4B,21599,10325,APA,10272,ALS,4,479,2017,12
1,344,333,3648,0,DY,21579,11618,EWR,13943,ORY,6,889,2018,2
1,9,4,179,66,8E,20331,11844,GAL,14895,SMK,4,415,2016,7
19,0,0,321,911,KD,21629,14730,SDF,10397,ATL,7,740,2018,8
29,4147,3974,1754,7267,WN,19393,10721,BOS,11292,DEN,6,612,2017,8
63,11145,9865,2402,19910,UA,19977,11618,EWR,14747,SEA,6,634,2016,5
37,9418,8434,4278,0,AZ,19539,12478,JFK,11651,FCO,6,696,2019,3
67,402,47,35,1371,GV,20455,11550,EMK,12769,KOT,0,35,2016,9
25,150,23,12,263,GV,20455,15085,SXP,10416,AUK,0,35,2016,10
7,63,5,49,173,GV,20455,14273,PTH,12641,KCQ,4,416,2018,3
30,5250,2908,337,1527,WN,19393,12892,LAX,13796,OAK,6,614,2015,7
28,2800,2256,1211,4619,B6,20409,13933,ORH,11697,FLL,6,678,2015,6
4,0,0,972,543,FX,20107,13244,MEM,11540,ELP,6,622,2018,11
56,7182,6335,588,4771,DL,19790,14908,SNA,14869,SLC,6,698,2016,3
39,0,0,1506,0,QT,19953,13303,MIA,10711,BOG,6,696,2016,8
2,516,461,3265,0,VS,19682,10721,BOS,12972,LHR,6,889,2018,3
1,76,0,1423,203,OO,20304,13342,MKE,10713,BOI,6,673,2016,9
10,1624,1402,2306,2784,UA,19977,14747,SEA,12264,IAD,6,614,2016,5
1,9,2,311,0,14Q,21439,16240,YXC,10666,BLI,6,575,2017,8
108,8208,7143,762,10986,YX,20452,10397,ATL,12953,LGA,6,673,2017,8
54,8046,6993,782,6442,DL,19790,10397,ATL,12278,ICT,6,655,2019,12
1,2,0,79,25,8E,20331,13970,OTZ,12844,KVL,4,412,2018,11
57,4332,3859,594,5117,YX,20452,10397,ATL,13303,MIA,6,673,2017,6
0,0,0,1587,0,DL,19790,14107,PHX,10397,ATL,6,627,2015,8
1,14,3,6577,0,VJT,21568,12892,LAX,14168,PMO,6,788,2018,7
21,0,0,655,2171,9S,20190,13342,MKE,16232,YWG,6,617,2019,3
30,8730,7872,6745,24054,DL,19790,12478,JFK,13744,NRT,6,627,2015,9
10,50,10,40,165,Z3,20322,13676,NIB,13196,MCG,0,79,2016,5
6,420,390,622,514,G7,20500,13930,ORD,10821,BWI,6,631,2015,7
30,3000,2759,1009,4003,B6,20409,14739,SDQ,13204,MCO,6,678,2016,9
20,680,448,228,1173,3M,20401,13204,MCO,15249,TLH,4,456,2015,9
150,28605,26984,1892,31543,DL,19790,14679,SAN,10397,ATL,6,699,2018,3
61,10675,8644,1246,8923,WN,19393,12191,HOU,10821,BWI,6,614,2019,11
1,30,22,459,65,1AQ,21477,14893,SMF,10590,IFP,6,674,2015,9
25,3747,3282,594,2041,DL,19790,10397,ATL,11433,DTW,6,694,2015,5
4,304,210,1035,593,YX,20452,12953,LGA,14027,PBI,6,673,2019,8
1,3,0,28,41,3F,21111,12815,KTB,12633,KCC,0,33,2018,6
16,800,571,230,612,AX,20237,11292,DEN,11122,CPR,6,675,2015,7
17,0,0,308,988,9S,20190,11193,CVG,15016,STL,6,617,2015,6
12,3336,2935,4013,4749,HA,19690,12169,HND,12758,KOA,6,696,2018,2
2,354,337,994,276,G4,20368,14761,SFB,10423,AUS,6,694,2017,3
21,2814,2697,2176,0,WS,20229,16271,YYZ,12892,LAX,6,612,2019,3
6,300,108,563,566,OO,20304,13158,MAF,11292,DEN,6,629,2019,7
88,11967,10818,1081,0,RV,21610,12892,LAX,16229,YVR,6,698,2015,6
7,0,0,264,332,KAQ,20370,11193,CVG,13930,ORD,6,626,2017,7
166,8300,5656,264,8615,MQ,20398,11193,CVG,13930,ORD,6,675,2019,8
3,210,184,1085,391,OO,20304,11292,DEN,11267,DAY,6,631,2019,12
47,282,86,39,1471,3F,21111,12253,HYL,15741,WFB,0,40,2015,6
16,2320,1904,1039,2111,NK,20416,13487,MSP,13495,MSY,6,698,2018,1
34,5440,5080,2342,9421,AA,19805,12892,LAX,13303,MIA,6,614,2018,9
8,72,14,85,229,I4,21594,12728,KLW,14256,PSG,4,479,2018,6
43,2150,1802,284,2307,9E,20363,13487,MSP,11898,GFK,6,629,2017,12
42,9576,8971,1119,5685,NK,20416,11298,DFW,11697,FLL,6,699,2018,12
18,2700,1927,1430,3817,AA,19805,14100,PHL,10423,AUS,6,694,2018,12
70,5320,4768,408,5067,OO,20304,11986,GRR,13487,MSP,6,638,2019,11
17,2738,2492,2166,4806,UA,19977,13930,ORD,12990,LIR,6,614,2016,3
22,660,406,361,1386,1WQ,21596,14050,PDK,13105,LUK,6,632,2019,1
2,360,219,550,152,DL,19790,11032,CUN,15304,TPA,6,888,2018,12
3,0,0,3156,1137,FX,20107,15567,VCP,10732,BQN,6,626,2019,1
1,6,0,59,28,V8,20346,13715,NNL,12294,IGG,0,35,2016,9
6,1086,954,2554,1768,AS,19930,14747,SEA,13204,MCO,6,888,2016,1
2,0,0,204,81,5Y,20007,15304,TPA,13303,MIA,6,625,2019,1
32,2431,2032,954,4103,CP,21167,12892,LAX,14747,SEA,6,673,2015,8
30,6912,6118,5521,0,SK,19571,12892,LAX,10357,ARN,6,696,2017,8
1,0,0,376,57,M6,20151,15024,STT,15013,STI,7,715,2017,10
1,0,0,946,128,FX,20107,11618,EWR,13244,MEM,7,732,2016,7
1,9,7,55,19,GV,20455,15085,SXP,12769,KOT,1,194,2015,7
6,900,774,896,783,UA,19977,13342,MKE,11292,DEN,6,694,2018,10
1,0,0,1910,204,GFQ,20166,10559,BFI,14275,PTK,7,715,2016,12
25,3575,3371,1105,3304,WN,19393,10423,AUS,11697,FLL,6,612,2019,2
1,9,3,93,30,KAH,20272,10559,BFI,16263,YYJ,4,416,2016,1
26,1704,1299,196,1097,OH,20397,14100,PHL,10529,BDL,6,631,2017,6
6,768,575,1095,915,UA,19977,13605,NAS,11618,EWR,6,698,2015,1
10,1750,1300,604,839,WN,19393,13495,MSY,15016,STL,6,614,2019,11
1,4,2,104,93,8V,20333,11630,FAI,10938,CEM,0,35,2016,6
7,882,755,436,423,DL,19790,13486,MSO,14869,SLC,6,698,2015,2
4,700,533,842,398,WN,19393,13232,MDW,14307,PVD,6,838,2018,11
1,246,118,1463,0,OJ,21607,12693,KIN,10821,BWI,6,625,2015,4
1,0,0,237,87,5V,20408,10349,ARC,11630,FAI,4,416,2017,3
3,0,0,60,128,FX,20107,11470,EAT,16101,YKM,4,416,2016,11
41,7339,6445,550,3498,UA,19977,14057,PDX,14771,SFO,6,888,2019,12
1,146,120,2105,315,AS,19930,10721,BOS,14869,SLC,6,698,2019,7
2,100,0,86,46,OO,20304,14689,SBA,10800,BUR,6,629,2019,3
2,248,208,332,122,DL,19790,10397,ATL,13244,MEM,6,612,2015,3
3,27,9,124,84,8E,20331,14895,SMK,13873,OME,4,406,2019,5
4,0,0,373,225,KAQ,20370,10397,ATL,11193,CVG,6,626,2019,1
0,0,0,41,0,MW,21242,13109,LUP,13830,OGG,4,416,2016,6
2,140,106,1297,293,YV,20378,10423,AUS,12264,IAD,6,631,2016,12
5,40,13,57,122,H6,20336,11411,DRG,13970,OTZ,1,194,2015,9
6,894,855,1182,833,DL,19790,13495,MSY,12478,JFK,6,655,2016,1
31,9300,8823,3950,0,LH,19554,11760,FRA,14100,PHL,8,871,2017,7
31,5577,5354,630,2744,DL,19790,14869,SLC,14057,PDX,6,888,2015,9
8,1248,623,430,516,G4,20368,11193,CVG,10821,BWI,6,698,2017,1
28,5992,5405,3385,12617,UA,19977,12991,LIS,11618,EWR,6,626,2019,4
80,8800,7417,341,4470,DL,19790,10397,ATL,12448,JAN,6,608,2015,12
7,1162,1136,1197,1168,UA,19977,13303,MIA,13930,ORD,6,614,2018,1
4,0,0,960,537,5X,19917,11775,FSD,16257,YYC,6,691,2017,3
18,162,68,95,624,8E,20331,13873,OME,11535,ELI,4,415,2017,12
51,3876,2992,651,5215,OH,20397,11057,CLT,13342,MKE,6,638,2017,1
2,12,3,39,47,4Y,20324,11227,CYF,13894,OOK,0,35,2015,4
1,9,2,108,32,5V,20408,15725,WBQ,11630,FAI,4,479,2017,6
6,54,28,41,90,J5,20337,12523,JNU,11997,GST,1,194,2018,8
50,2500,2330,844,5889,EV,20366,12266,IAH,12339,IND,6,675,2018,6
1,68,0,67,21,09Q,21161,13342,MKE,13930,ORD,6,617,2015,1
85,12155,11656,834,9739,WN,19393,14122,PIT,13204,MCO,6,612,2019,2
28,3304,1201,1652,5966,UA,19977,11793,FUK,12016,GUM,6,612,2017,10
35,6236,4785,1612,0,Y4,21351,14831,SJC,11874,GDL,6,694,2016,10
27,0,0,163,1534,FX,20107,11122,CPR,10558,BFF,4,416,2019,3
1,150,142,1247,161,09Q,21161,11193,CVG,11032,CUN,6,617,2015,8
4,0,0,4257,0,EY,21107,12917,LCK,11760,FRA,6,683,2019,11
49,17101,14202,5016,0,TK,19821,12395,IST,12478,JFK,6,637,2017,10
4,700,689,1242,690,WN,19393,10423,AUS,12892,LAX,6,614,2019,5
6,996,896,809,636,G4,20368,14122,PIT,14761,SFB,6,655,2018,9
16,1216,931,1441,2824,OO,20304,14312,PVR,14869,SLC,6,638,2016,12
93,11849,8009,84,1959,HA,19690,13830,OGG,12758,KOA,6,608,2015,10
1,0,0,430,61,9S,20190,11193,CVG,10821,BWI,6,617,2017,9
4,304,274,296,191,9E,20363,10408,ATW,11433,DTW,6,638,2015,3
19,0,0,83,619,FX,20107,11198,CVO,14057,PDX,4,416,2017,2
3,132,116,462,223,MQ,20398,13930,ORD,11775,FSD,6,676,2016,7
63,9009,6698,666,6532,WN,19393,13198,MCI,12191,HOU,6,612,2017,1
5,0,0,548,534,L2,20169,10299,ANC,13970,OTZ,5,556,2019,4
3,27,14,15,15,8E,20331,15794,WMO,11941,GLV,4,406,2017,4
2,18,8,98,79,H6,20336,13942,ORV,14485,RDB,4,416,2018,7
5,830,670,2332,1490,UA,19977,12990,LIR,11292,DEN,6,614,2019,11
1,9,4,40,14,H6,20336,12708,KKH,12779,KPN,4,416,2015,10
134,13400,7984,200,5383,B6,20409,11618,EWR,10721,BOS,6,678,2019,3
1,8,4,1788,240,27Q,21652,11986,GRR,14570,RNO,6,515,2018,9
2,264,216,228,79,DL,19790,13485,MSN,13487,MSP,6,698,2018,3
20,2900,2558,720,1977,NK,20416,11697,FLL,14012,PAP,6,698,2019,8
1,128,126,1660,253,AA,19805,11298,DFW,14747,SEA,6,698,2018,10
22,1098,993,245,986,ZW,20046,10990,CHO,11057,CLT,6,629,2015,8
1,8,0,570,76,LF,21635,13182,MBL,13461,MQY,6,684,2018,4
7,459,235,601,612,OO,20304,15376,TUS,14869,SLC,6,631,2016,8
1,3,0,63,34,K2,21820,12855,KWT,12719,KLG,0,36,2019,8
23,2944,2184,642,2031,UA,19977,13930,ORD,14524,RIC,6,698,2015,4
3,0,0,965,363,FX,20107,11898,GFK,13244,MEM,6,622,2016,6
4,700,488,405,233,WN,19393,13232,MDW,13198,MCI,6,838,2018,8
25,1900,1742,250,1128,EV,20366,10397,ATL,15624,VPS,6,638,2015,1
31,279,121,27,387,H6,20336,10304,ANI,12719,KLG,4,416,2017,5
16,2800,2595,1933,3490,WN,19393,13796,OAK,12339,IND,6,614,2018,7
34,1700,1591,495,2441,OO,20304,11292,DEN,13851,OKC,6,629,2018,3
1,6,0,10,11,K3,20383,15885,WWP,12633,KCC,0,40,2016,9
35,2660,1640,224,1422,YX,20452,13930,ORD,15380,TVC,6,673,2018,10
1,0,0,1133,132,M6,20151,10411,AUA,13303,MIA,7,715,2015,5
23,184,99,61,552,3E,21253,11725,FOD,13211,MCW,4,415,2018,5
1,16,7,785,117,LF,21635,10216,AHN,11259,DAL,6,669,2018,5
38,228,43,0,1260,3AQ,21909,11555,ENA,11555,ENA,3,364,2018,1
36,6484,5031,447,2299,DL,19790,10397,ATL,11066,CMH,6,622,2016,1
2,374,165,430,126,AA,19805,11057,CLT,11042,CLE,6,699,2019,11
1,56,48,1450,185,1EQ,21518,14831,SJC,11259,DAL,6,616,2017,12
76,10868,9210,794,7707,WN,19393,11292,DEN,14683,SAT,6,612,2017,4
17,2550,1845,1553,3225,UA,19977,12892,LAX,13252,MEX,6,694,2015,9
1,166,149,1072,150,G4,20368,11775,FSD,10466,AZA,6,655,2017,8
12,2076,1634,2308,0,WS,20229,13204,MCO,16257,YYC,6,614,2018,12
53,4027,3274,1156,7358,CP,21167,14869,SLC,15016,STL,6,673,2015,1
3,195,151,651,292,OH,20397,11057,CLT,13342,MKE,6,631,2017,11
39,6288,4972,1391,6769,AA,19805,11298,DFW,12478,JFK,6,614,2019,10
1,150,134,826,116,F9,20436,13485,MSN,11292,DEN,6,698,2018,9
15,2655,2533,1044,1980,G4,20368,11986,GRR,14112,PIE,6,694,2015,3
31,0,0,1188,4331,5X,19917,13891,ONT,11298,DFW,7,740,2019,5
1,0,0,1444,264,L2,20169,10299,ANC,10559,BFI,5,556,2019,7
8,400,391,522,554,OO,20304,14771,SFO,10713,BOI,6,629,2015,9
1,175,118,287,46,WN,19393,10713,BOI,11884,GEG,6,614,2019,11
35,0,0,431,2202,FX,20107,11298,DFW,13244,MEM,6,626,2016,6
56,4256,3836,783,7258,OO,20304,10529,BDL,13930,ORD,6,673,2016,4
2,18,6,148,103,8V,20333,11630,FAI,13016,LMA,4,416,2015,6
1,9,0,122,45,KAH,20272,10559,BFI,16229,YVR,4,416,2016,8
88,6688,6206,1172,12600,YV,20378,11298,DFW,12264,IAD,6,673,2016,3
4,145,91,142,169,PT,20427,13931,ORF,11278,DCA,4,483,2015,8
20,2860,1766,967,2943,WN,19393,10821,BWI,13198,MCI,6,612,2017,2
2,12,0,41,34,3F,21111,10961,CGA,16346,ZXN,0,40,2019,7
1,6,1,26,15,H6,20336,14493,RDV,11028,CKD,0,35,2015,4
2,300,215,1121,313,23Q,21645,13204,MCO,12010,GUA,6,617,2016,1
1,189,153,1583,210,GL,20402,15016,STL,10800,BUR,6,614,2016,9
34,11866,9755,5016,0,TK,19821,12395,IST,12478,JFK,6,637,2017,5
79,12640,9852,602,6363,AA,19805,14107,PHX,11292,DEN,6,614,2016,12
3,429,313,237,131,WN,19393,15016,STL,13198,MCI,6,619,2015,11
31,5549,2332,599,2670,UA,19977,13930,ORD,11057,CLT,6,634,2017,9
16,96,8,10,166,H6,20336,10416,AUK,11550,EMK,0,35,2018,8
79,11297,9626,825,8450,WN,19393,13232,MDW,13495,MSY,6,612,2019,7
8,1344,1307,1384,0,WS,20229,16217,YUL,11697,FLL,6,614,2017,11
5,875,773,1037,619,WN,19393,14107,PHX,13871,OMA,6,614,2016,10
5,905,377,93,116,AS,19930,14747,SEA,10666,BLI,6,634,2016,12
6,936,736,936,726,G4,20368,14761,SFB,14696,SBN,6,698,2019,12
1,219,210,3945,0,LX,20233,11618,EWR,16321,ZRH,8,871,2018,10
4,984,686,1574,0,OJ,21607,12693,KIN,12478,JFK,6,626,2018,10
1,3,0,19,11,K2,21820,12855,KWT,15798,WNA,0,36,2018,4
3,36,17,990,384,27Q,21652,13303,MIA,11066,CMH,6,688,2018,6
3,378,287,1197,484,DL,19790,14027,PBI,10721,BOS,6,698,2015,2
15,1140,794,335,877,S5,20448,12953,LGA,14122,PIT,6,673,2015,6
128,12800,9684,199,5302,B6,20409,10154,ACK,12478,JFK,6,678,2018,8
18,0,0,4925,10454,FX,20107,13560,MXP,13244,MEM,6,683,2015,7
1,50,38,408,89,EV,20366,15317,TRC,14683,SAT,6,675,2016,5
16,96,21,115,1072,H6,20336,10551,BET,11952,GNU,0,35,2019,6
1,0,0,393,58,FX,20107,13244,MEM,13198,MCI,6,692,2015,11
5,818,747,1943,1261,UA,19977,12339,IND,14771,SFO,6,614,2016,6
12,1716,1463,1735,2845,WN,19393,15016,STL,14771,SFO,6,612,2016,11
21,5775,4750,5253,0,BA,19540,12966,LGW,12889,LAS,6,627,2019,5
1,99,93,94,32,AA,19805,14524,RIC,11278,DCA,6,678,2016,6
1,166,144,666,96,G4,20368,12280,IDA,13796,OAK,6,655,2016,8
48,6144,5910,550,3964,UA,19977,14057,PDX,14771,SFO,6,698,2015,11
61,10126,7643,2338,15812,UA,19977,13830,OGG,14771,SFO,6,614,2019,3
1,168,77,1703,0,WS,20229,13204,MCO,16232,YWG,6,614,2016,11
30,4890,4721,2701,9582,AS,19930,12982,LIH,14747,SEA,6,614,2016,9
1,3,0,41,29,K2,21820,10551,BET,15862,WTL,0,36,2018,5
7,1043,854,1246,1126,AS,19930,12892,LAX,11259,DAL,6,694,2018,9
4,34,35,54,81,H6,20336,10640,BKC,15785,WLK,1,194,2016,2
154,22934,17590,453,11496,DL,19790,10397,ATL,12992,LIT,6,655,2019,2
15,3285,2972,5368,0,BA,19540,12972,LHR,14771,SFO,6,627,2019,3
3,384,342,1825,717,UA,19977,12266,IAH,14057,PDX,6,698,2018,8
24,0,0,543,1835,FX,20107,14057,PDX,13796,OAK,7,740,2016,5
59,8437,6177,409,3809,WN,19393,11433,DTW,10821,BWI,6,612,2018,9
89,13258,9149,192,3129,DL,19790,10397,ATL,10868,CAE,6,655,2017,5
1,0,0,812,125,FX,20107,16271,YYZ,13244,MEM,6,691,2016,12
62,19966,16413,6469,0,BR,20005,15306,TPE,14771,SFO,6,627,2015,12
1,44,42,607,84,MQ,20398,13930,ORD,15096,SYR,6,676,2016,8
21,6594,5981,7057,0,MU,19958,13930,ORD,14309,PVG,6,696,2018,3
10,1500,1448,862,1080,UA,19977,12892,LAX,11292,DEN,6,694,2017,2
1,9,2,57,38,H6,20336,15245,TLA,15709,WAA,4,416,2016,6
4,716,525,787,405,UA,19977,12266,IAH,15304,TPA,6,888,2019,9
1,240,161,1235,135,UA,19977,12266,IAH,10821,BWI,6,624,2018,11
69,11592,8572,1299,11119,SY,20422,12889,LAS,13487,MSP,6,614,2017,12
5,900,782,449,332,F9,20436,11057,CLT,14100,PHL,6,694,2019,1
6,54,21,22,102,H6,20336,11941,GLV,11535,ELI,4,416,2018,9
29,4205,3582,998,3803,NK,20416,10821,BWI,13495,MSY,6,698,2017,7
61,9699,8879,2640,19335,AS,19930,13830,OGG,14747,SEA,6,614,2019,10
1,0,0,82,32,5V,20408,14559,RMP,11630,FAI,4,416,2015,12
82,9676,7649,2434,23137,UA,19977,14908,SNA,11618,EWR,6,612,2016,9
26,4550,4052,763,2814,WN,19393,14057,PDX,12889,LAS,6,614,2015,5
4,36,10,18,42,J5,20337,14062,PEC,11545,ELV,4,416,2018,10
71,12773,11369,2105,17441,DL,19790,14869,SLC,10721,BOS,6,888,2018,6
22,2816,2414,804,2492,UA,19977,11292,DEN,14570,RNO,6,698,2015,3
23,0,0,2603,7762,5X,19917,13891,ONT,12173,HNL,8,819,2018,3
30,1500,1389,542,2482,ZW,20046,12264,IAD,10693,BNA,6,629,2018,6
1,50,48,212,64,PT,20427,14100,PHL,13931,ORF,6,675,2017,10
6,447,343,1513,0,KV,21611,11298,DFW,16217,YUL,6,673,2017,5
31,6634,5496,3606,12236,UA,19977,11618,EWR,13156,MAD,6,626,2017,7
72,7920,6529,534,5987,DL,19790,14492,RDU,13204,MCO,6,608,2018,1
31,4433,4256,1790,6667,WN,19393,14893,SMF,13232,MDW,6,612,2015,5
2,427,327,1045,266,AA,19805,14843,SJU,13303,MIA,6,626,2015,10
58,2900,1553,200,1931,OO,20304,14869,SLC,11525,EKO,6,629,2017,10
1,0,0,596,84,ABX,20453,13487,MSP,11193,CVG,6,625,2019,12
1,292,17,2138,0,HX,21707,14955,SPN,12143,HKG,6,687,2019,9
9,1296,1257,1641,0,Y4,21351,10638,BJX,13232,MDW,6,698,2016,5
54,7722,5502,479,3785,WN,19393,10599,BHM,13204,MCO,6,612,2016,9
40,1760,657,140,1123,MQ,20398,11298,DFW,11905,GGG,6,676,2019,1
7,455,384,780,849,EV,20366,12197,HPN,10397,ATL,6,631,2016,2
1,0,0,863,105,M6,20151,13061,LRD,10599,BHM,7,715,2018,3
1,150,148,864,197,UA,19977,13930,ORD,12451,JAX,6,694,2017,7
1,143,73,1670,215,WN,19393,14747,SEA,11259,DAL,6,619,2015,10
8,0,0,3801,3591,PFQ,20177,12173,HNL,12016,GUM,7,715,2016,7
4,0,0,872,488,FX,20107,13244,MEM,11292,DEN,7,732,2019,1
12,1740,1628,1048,1721,NK,20416,13577,MYR,11298,DFW,6,698,2018,6
14,4326,3618,6479,0,CZ,20133,14771,SFO,15868,WUH,6,637,2018,3
96,15076,11316,405,6312,DL,19790,11433,DTW,11278,DCA,6,694,2018,9
24,6432,5950,5578,0,KL,19551,12892,LAX,10292,AMS,8,819,2016,3
26,1300,942,83,715,ZW,20046,11995,GSO,11057,CLT,6,629,2015,2
16,0,0,4004,0,KE,19550,10299,ANC,13303,MIA,6,683,2018,12
1,146,83,1206,0,AC,19531,16257,YYC,12892,LAX,6,694,2015,4
7,0,0,4315,0,CV,19545,13113,LUX,12339,IND,8,820,2015,12
3,537,472,1504,637,UA,19977,11618,EWR,10423,AUS,6,888,2019,6
13,1950,1636,349,650,UA,19977,11292,DEN,10140,ABQ,6,694,2017,10
202,15352,8974,129,6017,OO,20304,14747,SEA,14057,PDX,6,673,2018,1
5,840,656,1384,0,WS,20229,16042,YEG,10466,AZA,6,614,2017,4
1,37,34,311,85,EV,20366,10781,BTR,11049,CLL,6,674,2015,8
1,150,72,228,47,B6,20409,12478,JFK,12264,IAD,6,694,2015,7
1,3,0,4,7,4Y,20324,13770,NUP,12831,KUK,0,36,2016,2
7,532,321,1468,1232,YX,20452,13303,MIA,11654,FDF,6,673,2016,2
2,144,59,1081,283,DL,19790,12892,LAX,16229,YVR,6,622,2019,10
1,6,0,37,20,GV,20455,10551,BET,15257,TLT,0,35,2015,8
4,176,138,552,350,MQ,20398,12992,LIT,13930,ORD,6,676,2015,2
14,0,0,746,1389,FX,20107,10397,ATL,11618,EWR,6,622,2017,7
14,2100,1760,834,1553,F9,20436,13204,MCO,14122,PIT,6,698,2016,12
1,9,9,120,54,8V,20333,10184,AET,12214,HSL,4,416,2015,2
1,149,147,813,109,DL,19790,10397,ATL,10423,AUS,6,655,2018,9
1,234,208,1587,229,DL,19790,10397,ATL,14107,PHX,6,623,2016,12
