month,airline_id,carrier,carrier_name,total_gallons,total_cost,year
5,20368.0,G4,Allegiant Air,16130026.0,39261794,2018
3,21352.0,0WQ,Avjet Corporation,12505.0,32637,2016
5,19690.0,HA,Hawaiian Airlines Inc.,22905599.0,48008106,2019
10,20107.0,FX,Federal Express Corporation,94482894.0,140751000,2015
4,21352.0,0WQ,Avjet Corporation,0.0,0,2018
4,21171.0,VX,Virgin America,13807964.0,23771279,2015
6,19977.0,UA,United Air Lines Inc.,306364200.0,452298657,2017
2,19977.0,UA,United Air Lines Inc.,235462750.0,475312985,2018
2,19790.0,DL,Delta Air Lines Inc.,243541538.0,499657381,2018
10,19690.0,HA,Hawaiian Airlines Inc.,19389746.0,29766076,2015
10,21171.0,VX,Virgin America,16286913.0,24113185,2016
2,20378.0,YV,Mesa Airlines Inc.,0.0,0,2018
11,19805.0,AA,American Airlines Inc.,275209633.0,598494164,2018
2,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,320791.0,773434,2017
6,20397.0,16,PSA Airlines Inc.,0.0,0,2015
4,21645.0,23Q,Sky King Inc.,0.0,0,2015
11,21171.0,VX,Virgin America,18285074.0,33333397,2017
8,21167.0,CP,Compass Airlines,0.0,0,2017
12,20416.0,NK,Spirit Air Lines,22446578.0,34077468,2015
5,20366.0,EV,ExpressJet Airlines Inc.,0.0,0,2018
11,20151.0,M6,Amerijet International,1974710.0,3222176,2016
4,20108.0,NC,Northern Air Cargo Inc.,322129.0,697107,2019
8,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",83462.0,335400,2018
10,21167.0,CP,Compass Airlines,0.0,0,2018
6,20310.0,K8,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",50209.0,98615,2016
3,20363.0,9E,Endeavor Air Inc.,0.0,0,2019
3,20402.0,GL,Miami Air International,700135.0,1849686,2015
3,19690.0,HA,Hawaiian Airlines Inc.,19708114.0,23026945,2016
3,21492.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",27296.0,63054,2019
10,19917.0,5X,United Parcel Service,63717000.0,92596000,2015
5,20195.0,WI,Sky Lease Cargo,0.0,0,2015
12,20409.0,B6,JetBlue Airways,67877148.0,132928875,2017
5,20397.0,OH,PSA Airlines Inc.,0.0,0,2018
7,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2019
1,19393.0,WN,Southwest Airlines Co.,154506208.0,277711435,2016
4,20416.0,NK,Spirit Air Lines,33991969.0,74289874,2018
10,21352.0,0WQ,Avjet Corporation,155230.0,475670,2015
4,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,343885.0,713613,2016
3,21171.0,VX,Virgin America,15460169.0,17647757,2016
12,21650.0,EE,Eastern Airlines Group Inc.,531360.0,972389,2016
11,20151.0,M6,Amerijet International,1906676.0,4403525,2018
7,20190.0,9S,Southern Air Inc.,5074207.0,18368629,2015
9,20169.0,L2,Lynden Air Cargo Airlines,333868.0,785576,2019
4,20398.0,MQ,Envoy Air,0.0,0,2017
12,21629.0,KD,Western Global,1355011.0,2941903,2017
3,20372.0,KLQ,Kalitta Charters II,225923.0,530585,2015
1,20370.0,KAQ,Kalitta Air LLC,3573983.0,6464788,2017
7,20409.0,B6,JetBlue Airways,65428178.0,128507248,2015
7,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,452761.0,1144450,2015
3,20190.0,9S,Southern Air Inc.,5990596.0,12433214,2018
10,20169.0,L2,Lynden Air Cargo Airlines,183110.0,514050,2018
3,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,368114.0,815240,2016
9,20436.0,F9,Frontier Airlines Inc.,21150675.0,45981885,2018
5,20304.0,OO,SkyWest Airlines Inc.,6375164.0,10830449,2016
3,21167.0,CP,Compass Airlines,0.0,0,2015
3,20166.0,GFQ,Gulf And Caribbean Cargo,389396.0,1036180,2019
1,19930.0,AS,Alaska Airlines Inc.,37667477.0,47152571,2016
5,20402.0,GL,Miami Air International,468363.0,1010263,2017
7,19805.0,AA,American Airlines Inc.,341082450.0,735726546,2018
7,21629.0,KD,Western Global,2508964.0,5814574,2019
6,20304.0,OO,SkyWest Airlines Inc.,8915291.0,20779214,2019
10,20304.0,OO,SkyWest Airlines Inc.,7731794.0,16345559,2017
5,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",78656.0,277965,2018
10,19805.0,AA,American Airlines Inc.,293028703.0,422850406,2016
8,21629.0,KD,Western Global,1911288.0,3447853,2017
12,20207.0,XP,XTRA Airways,0.0,0,2018
4,20436.0,F9,Frontier Airlines Inc.,21089364.0,42491263,2018
7,19690.0,HA,Hawaiian Airlines Inc.,24095994.0,52047100,2018
7,20107.0,FX,Federal Express Corporation,90794613.0,128342000,2016
6,20195.0,WI,Sky Lease Cargo,1193725.0,2852105,2018
5,20177.0,PFQ,Asia Pacific,286157.0,545208,2017
6,20177.0,PFQ,Asia Pacific,333834.0,765867,2019
6,19690.0,HA,Hawaiian Airlines Inc.,23317519.0,51026183,2018
11,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",50239.0,86267,2018
2,20195.0,WI,Sky Lease Cargo,982250.0,2064254,2019
2,20166.0,GFQ,Gulf And Caribbean Cargo,326772.0,865340,2019
2,21629.0,KD,Western Global,0.0,0,2015
3,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2019
3,21634.0,KH,Aloha Air Cargo,458733.0,543848,2016
8,20046.0,ZW,Air Wisconsin Airlines Corp,7127324.0,12331499,2015
7,20397.0,OH,PSA Airlines Inc.,0.0,0,2016
9,21236.0,0JQ,Vision Airlines,30827.0,83913,2015
2,20100.0,PO,Polar Air Cargo Airways,11798892.0,12397956,2016
5,20190.0,9S,Southern Air Inc.,7911553.0,18405636,2019
12,21645.0,23Q,Songbird Airways Inc.,0.0,0,2015
2,20409.0,B6,JetBlue Airways,62754922.0,132609918,2018
11,19805.0,AA,American Airlines Inc.,277163393.0,401898942,2015
9,19930.0,AS,Alaska Airlines Inc.,58850785.0,125986059,2019
6,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,7169426.0,15345646,2019
1,21352.0,0WQ,Avjet Corporation,172998.0,576289,2015
10,21629.0,KD,Western Global,2233.0,2233,2015
2,20366.0,EV,ExpressJet Airlines Inc.,81082.0,232197,2017
10,21171.0,VX,Virgin America,14718602.0,23382644,2015
10,19690.0,HA,Hawaiian Airlines Inc.,22055390.0,37764424,2017
4,19687.0,QX,Horizon Air,0.0,0,2015
5,21352.0,0WQ,Avjet Corporation,0.0,0,2019
10,20100.0,PO,Polar Air Cargo Airways,15675021.0,26803327,2017
1,19930.0,AS,Alaska Airlines Inc.,57084165.0,117295194,2019
9,20372.0,KLQ,Kalitta Charters II,327271.0,686531,2016
2,19917.0,5X,United Parcel Service,54502000.0,55087000,2016
3,20372.0,KLQ,Kalitta Charters II,237757.0,611870,2018
9,21171.0,VX,Virgin America,16946394.0,30376204,2017
12,20100.0,PO,Polar Air Cargo Airways,17800579.0,32913491,2017
5,20107.0,FX,Federal Express Corporation,104114388.0,217751000,2019
9,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2019
9,19690.0,HA,Hawaiian Airlines Inc.,20137607.0,28132584,2016
11,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2018
2,20177.0,PFQ,Asia Pacific,328123.0,796900,2015
10,20370.0,KAQ,Kalitta Air LLC,3345582.0,6745803,2015
11,21161.0,09Q,"Swift Air, LLC",384931.0,914799,2016
1,20377.0,X9,Omni Air Express,2761585.0,7918432,2016
8,20447.0,U7,USA Jet Airlines Inc.,573486.0,863326,2016
7,20166.0,GFQ,Gulf And Caribbean Cargo,168974.0,386612,2015
1,20368.0,G4,Allegiant Air,12784069.0,25625440,2019
2,20100.0,PO,Polar Air Cargo Airways,12487485.0,22543209,2019
9,20370.0,KAQ,Kalitta Air LLC,6432213.0,13584499,2019
8,19917.0,5X,United Parcel Service,74861000.0,163652000,2018
6,21492.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",105007.0,242284,2018
6,20453.0,ABX,ABX Air Inc,41106.0,68116,2016
1,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",82388.0,210702,2018
12,20108.0,NC,Northern Air Cargo Inc.,506112.0,902651,2016
1,20355.0,US,US Airways Inc.,88316163.0,154669307,2015
3,21492.0,1BQ,"Dynamic Airways, LLC",0.0,0,2016
4,20366.0,EV,ExpressJet Airlines Inc.,77831.0,220371,2016
9,20177.0,PFQ,Asia Pacific,346443.0,843305,2018
8,20195.0,WI,Sky Lease Cargo,908243.0,1956967,2019
9,19874.0,8C,Air Transport International,562776.0,1520926,2018
2,20405.0,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",932050.0,2522478,2015
3,20398.0,MQ,Envoy Air,0.0,0,2018
1,20169.0,L2,Lynden Air Cargo Airlines,101851.0,229402,2015
9,20190.0,9S,Southern Air Inc.,6678165.0,13394146,2017
5,20166.0,GFQ,Gulf And Caribbean Cargo,428488.0,845057,2017
8,19977.0,UA,United Air Lines Inc.,296817950.0,471661958,2015
1,20151.0,M6,Amerijet International,1691365.0,3031187,2015
5,20378.0,YV,Mesa Airlines Inc.,0.0,0,2019
9,20151.0,M6,Amerijet International,1718127.0,2740695,2016
11,19874.0,8C,Air Transport International,792119.0,2218926,2015
9,19687.0,QX,Horizon Air,0.0,0,2015
5,20108.0,NC,Northern Air Cargo Inc.,466942.0,740895,2016
4,21167.0,CP,Compass Airlines,0.0,0,2018
4,21645.0,23Q,Songbird Airways Inc.,0.0,0,2016
3,21634.0,KH,Aloha Air Cargo,426607.0,842919,2018
6,20378.0,YV,Mesa Airlines Inc.,0.0,0,2017
10,20046.0,ZW,Air Wisconsin Airlines Corp,6797089.0,10657733,2015
1,21634.0,KH,Aloha Air Cargo,413456.0,434504,2016
9,21167.0,CP,Compass Airlines,0.0,0,2019
3,21167.0,CP,Compass Airlines,0.0,0,2018
4,20166.0,GFQ,Gulf And Caribbean Cargo,245110.0,650822,2019
6,20149.0,PRQ,Florida West Airlines Inc.,0.0,0,2015
8,20378.0,YV,Mesa Airlines Inc.,0.0,0,2018
8,20453.0,ABX,ABX Air Inc,179809.0,435624,2018
8,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2019
11,19977.0,UA,United Air Lines Inc.,247844737.0,348242016,2015
11,20190.0,9S,Southern Air Inc.,6614197.0,13889814,2017
10,20378.0,YV,Mesa Airlines Inc.,0.0,0,2018
2,20416.0,NK,Spirit Air Lines,17589928.0,28831121,2015
4,19687.0,QX,Horizon Air,0.0,0,2017
3,21352.0,0WQ,Avjet Corporation,0.0,0,2019
1,19790.0,DL,Delta Air Lines Inc.,264566092.0,546581010,2018
4,20452.0,YX,Republic Airlines,14753451.0,26091310,2015
6,21974.0,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0.0,0,2019
8,19790.0,DL,Delta Air Lines Inc.,325186619.0,501635299,2016
1,20287.0,WP,Island Air Hawaii,150568.0,328845,2015
10,20304.0,OO,SkyWest Airlines Inc.,8642187.0,23651438,2018
10,19687.0,QX,Horizon Air,0.0,0,2015
1,19687.0,QX,Horizon Air,0.0,0,2018
1,20409.0,B6,JetBlue Airways,70408211.0,137193906,2019
5,20402.0,GL,Miami Air International,402992.0,1189189,2019
12,20166.0,GFQ,Gulf And Caribbean Cargo,224092.0,590269,2018
2,20372.0,KLQ,Kalitta Charters II,205189.0,540008,2018
6,20370.0,KAQ,Kalitta Air LLC,3992915.0,7192045,2017
2,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,274605.0,752926,2019
10,19917.0,5X,United Parcel Service,65187000.0,93465000,2016
5,20007.0,5Y,Atlas Air Inc.,31243883.0,75057352,2015
7,19930.0,AS,Alaska Airlines Inc.,45137382.0,74880696,2017
7,20149.0,PRQ,Florida West Airlines Inc.,0.0,0,2015
6,19690.0,HA,Hawaiian Airlines Inc.,22336661.0,33069900,2017
2,19690.0,HA,Hawaiian Airlines Inc.,20036922.0,39782894,2018
12,19917.0,5X,United Parcel Service,83469000.0,157174000,2017
12,21492.0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",272667.0,673488,2018
7,20100.0,PO,Polar Air Cargo Airways,16771423.0,25579664,2017
3,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,1175172.0,2537172,2017
11,19977.0,UA,United Air Lines Inc.,252339393.0,369816083,2016
5,20447.0,U7,USA Jet Airlines Inc.,459556.0,674901,2016
5,20436.0,F9,Frontier Airlines Inc.,22315422.0,48951325,2018
1,20166.0,GFQ,Gulf And Caribbean Cargo,168885.0,363632,2017
3,20436.0,F9,Frontier Airlines Inc.,15364973.0,30723371,2015
2,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,5660878.0,10983116,2017
12,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2017
9,20368.0,G4,Allegiant Air,11196654.0,27681519,2018
7,20195.0,WI,Sky Lease Cargo,0.0,0,2016
8,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,890920.0,1788601,2017
4,20405.0,MRQ,"National Air Cargo Group, Inc. d/b/a Murray Air",1604979.0,4432422,2015
2,20304.0,OO,SkyWest Airlines Inc.,5287524.0,7860757,2016
12,20100.0,PO,Polar Air Cargo Airways,17223580.0,33839494,2018
5,20287.0,WP,Island Air Hawaii,246723.0,402073,2017
8,19690.0,HA,Hawaiian Airlines Inc.,24845433.0,53602750,2018
5,20422.0,SY,Sun Country Airlines d/b/a MN Airlines,4096753.0,11039705,2018
6,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,836365.0,1762106,2017
2,20195.0,WI,Sky Lease Cargo,0.0,0,2016
10,20310.0,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",263000.0,682820,2017
2,21712.0,2HQ,Elite Airways LLC,380855.0,1485395,2019
7,20453.0,ABX,ABX Air Inc,168462.0,353770,2016
3,21974.0,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",0.0,0,2019
10,20402.0,GL,Miami Air International,730406.0,1724956,2017
5,20007.0,5Y,Atlas Air Inc.,29633766.0,51980923,2016
4,19874.0,8C,Air Transport International,658109.0,1506140,2016
10,20372.0,KLQ,Kalitta Charters II,359698.0,784218,2016
4,20377.0,X9,Omni Air Express,2890980.0,9494662,2015
7,20409.0,B6,JetBlue Airways,69519324.0,105712879,2016
10,20107.0,FX,Federal Express Corporation,91921777.0,135606000,2016
9,21645.0,23Q,Songbird Airways Inc.,0.0,0,2015
4,19393.0,WN,Southwest Airlines Co.,173423712.0,348343487,2019
1,20408.0,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,364447.0,987918,2018
12,20398.0,MQ,Envoy Air,0.0,0,2018
5,19790.0,DL,Delta Air Lines Inc.,307656630.0,651070915,2018
1,20108.0,NC,Northern Air Cargo Inc.,388494.0,762275,2019
4,20107.0,FX,Federal Express Corporation,92095004.0,109719000,2016
7,19790.0,DL,Delta Air Lines Inc.,336013082.0,558943709,2017
7,20397.0,OH,PSA Airlines Inc.,0.0,0,2019
2,21712.0,2HQ,Elite Airways LLC,436099.0,1657337,2018
6,20207.0,XP,XTRA Airways,259711.0,516694,2017
3,20177.0,PFQ,Asia Pacific,312777.0,744422,2018
5,20108.0,NC,Northern Air Cargo Inc.,563865.0,1325010,2015
2,20169.0,L2,Lynden Air Cargo Airlines,199100.0,295949,2016
4,20166.0,GFQ,Gulf And Caribbean Cargo,162682.0,372605,2015
11,21652.0,27Q,"Jet Aviation Flight Services, Inc.",0.0,0,2015
3,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,1456056.0,3520261,2018
11,20452.0,YX,Republic Airlines,0.0,0,2016
3,20308.0,WE,Centurion Cargo Inc.,0.0,0,2016
6,20363.0,9E,Endeavor Air Inc.,0.0,0,2015
6,19690.0,HA,Hawaiian Airlines Inc.,21096167.0,30956710,2016
1,20287.0,WP,Island Air Hawaii,97142.0,116920,2016
6,20177.0,PFQ,Asia Pacific,280183.0,505845,2016
5,20370.0,KAQ,Kalitta Air LLC,4345315.0,7755903,2017
1,20368.0,G4,Allegiant Air,14466463.0,26151460,2017
9,21171.0,VX,Virgin America,16138177.0,22145396,2016
11,20377.0,X9,Omni Air International LLC,3646422.0,9930286,2018
8,19917.0,5X,United Parcel Service,75375000.0,145773000,2019
7,20169.0,L2,Lynden Air Cargo Airlines,255601.0,505456,2016
6,19930.0,AS,Alaska Airlines Inc.,37408359.0,81707294,2015
1,20177.0,PFQ,Asia Pacific,273735.0,512160,2016
11,20405.0,N8,National Air Cargo Group Inc d/ba National Airlines,1834117.0,3200791,2016
10,20108.0,NC,Northern Air Cargo Inc.,688066.0,1230807,2015
3,20304.0,OO,SkyWest Airlines Inc.,6327013.0,12209334,2017
7,19977.0,UA,United Air Lines Inc.,303569764.0,539559041,2015
4,20409.0,B6,JetBlue Airways,75177112.0,162565520,2019
7,20207.0,XP,XTRA Airways,0.0,0,2019
3,20366.0,EV,ExpressJet Airlines Inc.,94607.0,257077,2017
2,20409.0,B6,JetBlue Airways,58336161.0,99556083,2017
6,20372.0,KLQ,Kalitta Charters II,161744.0,449491,2018
9,21167.0,CP,Compass Airlines,0.0,0,2016
4,20409.0,B6,JetBlue Airways,62428968.0,79388437,2016
8,20366.0,EV,ExpressJet Airlines LLC,0.0,0,2019
12,21629.0,KD,Western Global,33462.0,33462,2015
3,19930.0,AS,Alaska Airlines Inc.,37518963.0,75381419,2015
10,20448.0,S5,Shuttle America Corp.,3757754.0,5528358,2016
4,19687.0,QX,Horizon Air,0.0,0,2018
11,20368.0,G4,Allegiant Air,12449136.0,20825127,2015
12,20151.0,M6,Amerijet International,2176853.0,4499969,2017
6,20190.0,9S,Southern Air Inc.,6914484.0,15516395,2019
2,20378.0,YV,Mesa Airlines Inc.,0.0,0,2017
1,21650.0,EE,Eastern Airlines Group Inc.,427760.0,808467,2017
7,20500.0,G7,GoJet Airlines LLC d/b/a United Express,0.0,0,2018
7,20108.0,NC,Northern Air Cargo Inc.,421503.0,890009,2019
